#YYYY MM DD HH MM P(mm) PET(mm)
2016 10 30 18 00 0.0 0.0
2016 10 30 19 00 0.0 0.0
2016 10 30 20 00 0.0 0.0
2016 10 30 21 00 0.0 0.0
2016 10 30 22 00 0.0 0.0
2016 10 30 23 00 0.0 0.0
2016 10 31 00 00 0.0 0.0
2016 10 31 01 00 0.0 0.0
2016 10 31 02 00 0.0 0.0
2016 10 31 03 00 0.0 0.0
2016 10 31 04 00 0.0 0.0
2016 10 31 05 00 0.0 0.0
2016 10 31 06 00 0.0 0.0
2016 10 31 07 00 0.0 0.017
2016 10 31 08 00 0.0 0.0691
2016 10 31 09 00 0.0 0.2571
2016 10 31 10 00 0.0 0.3191
2016 10 31 11 00 0.0 0.4179
2016 10 31 12 00 0.0 0.6483
2016 10 31 13 00 0.0 0.6813
2016 10 31 14 00 0.0 0.5786
2016 10 31 15 00 0.0 0.3814
2016 10 31 16 00 0.0 0.1721
2016 10 31 17 00 0.0 0.012
2016 10 31 18 00 0.0 0.0
2016 10 31 19 00 0.0 0.0
2016 10 31 20 00 0.0 0.0
2016 10 31 21 00 0.0 0.0
2016 10 31 22 00 0.0 0.0
2016 10 31 23 00 0.0 0.0
2016 11 01 00 00 0.0 0.0
2016 11 01 01 00 0.0 0.0
2016 11 01 02 00 0.0 0.0
2016 11 01 03 00 0.0 0.0
2016 11 01 04 00 0.0 0.0
2016 11 01 05 00 0.0 0.0
2016 11 01 06 00 0.0 0.0001
2016 11 01 07 00 0.0 0.0243
2016 11 01 08 00 0.0 0.0987
2016 11 01 09 00 0.0 0.2204
2016 11 01 10 00 0.0 0.4569
2016 11 01 11 00 0.0 0.645
2016 11 01 12 00 0.0 0.6148
2016 11 01 13 00 0.0 0.6215
2016 11 01 14 00 0.0 0.3609
2016 11 01 15 00 0.0 0.257
2016 11 01 16 00 0.0 0.1023
2016 11 01 17 00 0.0 0.0055
2016 11 01 18 00 0.0 0.0
2016 11 01 19 00 0.0 0.0
2016 11 01 20 00 0.0 0.0
2016 11 01 21 00 0.0 0.0
2016 11 01 22 00 0.0 0.0
2016 11 01 23 00 0.0 0.0
2016 11 02 00 00 0.0 0.0
2016 11 02 01 00 0.0 0.0
2016 11 02 02 00 0.0 0.0
2016 11 02 03 00 0.0 0.0
2016 11 02 04 00 0.0 0.0
2016 11 02 05 00 0.0 0.0
2016 11 02 06 00 0.0 0.0
2016 11 02 07 00 0.0 0.0127
2016 11 02 08 00 0.0 0.0476
2016 11 02 09 00 0.0 0.0866
2016 11 02 10 00 0.0 0.2741
2016 11 02 11 00 0.0 0.398
2016 11 02 12 00 0.0 0.3946
2016 11 02 13 00 0.0 0.3189
2016 11 02 14 00 0.0 0.4982
2016 11 02 15 00 0.0 0.3631
2016 11 02 16 00 0.0 0.1541
2016 11 02 17 00 0.0 0.0084
2016 11 02 18 00 0.0 0.0
2016 11 02 19 00 0.0 0.0
2016 11 02 20 00 0.0 0.0
2016 11 02 21 00 0.0 0.0
2016 11 02 22 00 0.0 0.0
2016 11 02 23 00 0.0 0.0
2016 11 03 00 00 0.0 0.0
2016 11 03 01 00 0.0 0.0
2016 11 03 02 00 0.0 0.0
2016 11 03 03 00 0.0 0.0
2016 11 03 04 00 0.0 0.0
2016 11 03 05 00 0.0 0.0
2016 11 03 06 00 0.0 0.0001
2016 11 03 07 00 0.0 0.0244
2016 11 03 08 00 0.0 0.1531
2016 11 03 09 00 0.0 0.3297
2016 11 03 10 00 0.0 0.4998
2016 11 03 11 00 0.0 0.6259
2016 11 03 12 00 0.0 0.6861
2016 11 03 13 00 0.0 0.6567
2016 11 03 14 00 0.0 0.5551
2016 11 03 15 00 0.0 0.3946
2016 11 03 16 00 0.0 0.1933
2016 11 03 17 00 0.0 0.0181
2016 11 03 18 00 0.0 0.0
2016 11 03 19 00 0.0 0.0
2016 11 03 20 00 0.0 0.0
2016 11 03 21 00 0.0 0.0
2016 11 03 22 00 0.0 0.0
2016 11 03 23 00 0.0 0.0
2016 11 04 00 00 0.0 0.0
2016 11 04 01 00 0.0 0.0
2016 11 04 02 00 0.0 0.0
2016 11 04 03 00 0.0 0.0
2016 11 04 04 00 0.0 0.0
2016 11 04 05 00 0.0 0.0
2016 11 04 06 00 0.0 0.0002
2016 11 04 07 00 0.0 0.0242
2016 11 04 08 00 0.0 0.1515
2016 11 04 09 00 0.0 0.3105
2016 11 04 10 00 0.0 0.4801
2016 11 04 11 00 0.0 0.6097
2016 11 04 12 00 0.0 0.673
2016 11 04 13 00 0.0 0.6407
2016 11 04 14 00 0.0 0.3982
2016 11 04 15 00 0.0 0.1624
2016 11 04 16 00 0.0 0.0925
2016 11 04 17 00 0.0 0.0149
2016 11 04 18 00 0.0 0.0
2016 11 04 19 00 0.0 0.0
2016 11 04 20 00 0.0 0.0
2016 11 04 21 00 0.0 0.0
2016 11 04 22 00 0.0 0.0
2016 11 04 23 00 0.0 0.0
2016 11 05 00 00 0.0 0.0
2016 11 05 01 00 0.0 0.0
2016 11 05 02 00 0.0 0.0
2016 11 05 03 00 0.0 0.0
2016 11 05 04 00 0.0 0.0
2016 11 05 05 00 0.0 0.0
2016 11 05 06 00 0.0 0.0001
2016 11 05 07 00 0.0 0.0162
2016 11 05 08 00 0.0 0.1123
2016 11 05 09 00 0.0 0.2498
2016 11 05 10 00 0.0 0.4603
2016 11 05 11 00 0.0 0.6116
2016 11 05 12 00 0.0 0.5813
2016 11 05 13 00 0.0 0.3213
2016 11 05 14 00 0.0 0.358
2016 11 05 15 00 0.0 0.3468
2016 11 05 16 00 0.0 0.1879
2016 11 05 17 00 0.0 0.0064
2016 11 05 18 00 0.0 0.0
2016 11 05 19 00 0.0 0.0
2016 11 05 20 00 0.0 0.0
2016 11 05 21 00 0.0 0.0
2016 11 05 22 00 0.0 0.0
2016 11 05 23 00 0.0 0.0
2016 11 06 00 00 0.0 0.0
2016 11 06 01 00 0.0 0.0
2016 11 06 02 00 0.0 0.0
2016 11 06 03 00 0.0 0.0
2016 11 06 04 00 0.0 0.0
2016 11 06 05 00 0.0 0.0
2016 11 06 06 00 0.0 0.0
2016 11 06 07 00 0.0 0.0106
2016 11 06 08 00 0.0 0.0493
2016 11 06 09 00 0.0 0.1864
2016 11 06 10 00 0.0 0.4111
2016 11 06 11 00 0.0 0.2263
2016 11 06 12 00 0.0 0.2013
2016 11 06 13 00 0.0 0.3291
2016 11 06 14 00 0.0 0.3117
2016 11 06 15 00 0.0 0.1128
2016 11 06 16 00 0.0 0.0223
2016 11 06 17 00 0.0 0.002
2016 11 06 18 00 0.0 0.0
2016 11 06 19 00 0.0 0.0
2016 11 06 20 00 0.254 0.0
2016 11 06 21 00 0.254 0.0
2016 11 06 22 00 0.762 0.0
2016 11 06 23 00 0.508 0.0
2016 11 07 00 00 0.254 0.0
2016 11 07 01 00 0.0 0.0
2016 11 07 02 00 0.508 0.0
2016 11 07 03 00 0.762 0.0
2016 11 07 04 00 2.032 0.0
2016 11 07 05 00 0.762 0.0
2016 11 07 06 00 1.016 0.0
2016 11 07 07 00 1.524 0.0044
2016 11 07 08 00 0.508 0.0379
2016 11 07 09 00 0.254 0.0468
2016 11 07 10 00 1.524 0.0592
2016 11 07 11 00 1.016 0.0808
2016 11 07 12 00 0.508 0.0956
2016 11 07 13 00 0.254 0.0615
2016 11 07 14 00 1.016 0.0748
2016 11 07 15 00 1.016 0.0378
2016 11 07 16 00 0.762 0.0138
2016 11 07 17 00 0.762 0.0022
2016 11 07 18 00 0.508 0.0
2016 11 07 19 00 0.0 0.0
2016 11 07 20 00 0.0 0.0
2016 11 07 21 00 0.0 0.0
2016 11 07 22 00 0.0 0.0
2016 11 07 23 00 0.0 0.0
2016 11 08 00 00 0.0 0.0
2016 11 08 01 00 0.0 0.0
2016 11 08 02 00 0.0 0.0
2016 11 08 03 00 0.0 0.0
2016 11 08 04 00 0.0 0.0
2016 11 08 05 00 0.0 0.0
2016 11 08 06 00 0.0 0.0
2016 11 08 07 00 0.0 0.018
2016 11 08 08 00 0.0 0.1335
2016 11 08 09 00 0.0 0.2727
2016 11 08 10 00 0.0 0.3988
2016 11 08 11 00 0.0 0.5078
2016 11 08 12 00 0.0 0.5481
2016 11 08 13 00 0.0 0.5222
2016 11 08 14 00 0.0 0.4432
2016 11 08 15 00 0.0 0.3082
2016 11 08 16 00 0.0 0.1425
2016 11 08 17 00 0.0 0.0108
2016 11 08 18 00 0.0 0.0
2016 11 08 19 00 0.0 0.0
2016 11 08 20 00 0.0 0.0
2016 11 08 21 00 0.0 0.0
2016 11 08 22 00 0.0 0.0
2016 11 08 23 00 0.0 0.0
2016 11 09 00 00 0.0 0.0
2016 11 09 01 00 0.0 0.0
2016 11 09 02 00 0.0 0.0
2016 11 09 03 00 0.0 0.0
2016 11 09 04 00 0.0 0.0
2016 11 09 05 00 0.0 0.0
2016 11 09 06 00 0.0 0.0001
2016 11 09 07 00 0.0 0.0195
2016 11 09 08 00 0.0 0.1237
2016 11 09 09 00 0.0 0.254
2016 11 09 10 00 0.0 0.4009
2016 11 09 11 00 0.0 0.5008
2016 11 09 12 00 0.0 0.5509
2016 11 09 13 00 0.0 0.5356
2016 11 09 14 00 0.0 0.4606
2016 11 09 15 00 0.0 0.322
2016 11 09 16 00 0.0 0.1506
2016 11 09 17 00 0.0 0.0107
2016 11 09 18 00 0.0 0.0
2016 11 09 19 00 0.0 0.0
2016 11 09 20 00 0.0 0.0
2016 11 09 21 00 0.0 0.0
2016 11 09 22 00 0.0 0.0
2016 11 09 23 00 0.0 0.0
2016 11 10 00 00 0.0 0.0
2016 11 10 01 00 0.0 0.0
2016 11 10 02 00 0.0 0.0
2016 11 10 03 00 0.0 0.0
2016 11 10 04 00 0.0 0.0
2016 11 10 05 00 0.0 0.0
2016 11 10 06 00 0.0 0.0001
2016 11 10 07 00 0.0 0.0178
2016 11 10 08 00 0.0 0.1212
2016 11 10 09 00 0.0 0.2543
2016 11 10 10 00 0.0 0.3995
2016 11 10 11 00 0.0 0.5318
2016 11 10 12 00 0.0 0.6021
2016 11 10 13 00 0.0 0.5948
2016 11 10 14 00 0.0 0.5137
2016 11 10 15 00 0.0 0.36
2016 11 10 16 00 0.0 0.1625
2016 11 10 17 00 0.0 0.0106
2016 11 10 18 00 0.0 0.0
2016 11 10 19 00 0.0 0.0
2016 11 10 20 00 0.0 0.0
2016 11 10 21 00 0.0 0.0
2016 11 10 22 00 0.0 0.0
2016 11 10 23 00 0.0 0.0
2016 11 11 00 00 0.0 0.0
2016 11 11 01 00 0.0 0.0
2016 11 11 02 00 0.0 0.0
2016 11 11 03 00 0.0 0.0
2016 11 11 04 00 0.0 0.0
2016 11 11 05 00 0.0 0.0
2016 11 11 06 00 0.0 0.0
2016 11 11 07 00 0.0 0.0163
2016 11 11 08 00 0.0 0.1258
2016 11 11 09 00 0.0 0.2674
2016 11 11 10 00 0.0 0.396
2016 11 11 11 00 0.0 0.499
2016 11 11 12 00 0.0 0.5479
2016 11 11 13 00 0.0 0.2771
2016 11 11 14 00 0.0 0.1964
2016 11 11 15 00 0.0 0.1519
2016 11 11 16 00 0.0 0.0547
2016 11 11 17 00 0.0 0.0032
2016 11 11 18 00 0.0 0.0
2016 11 11 19 00 0.0 0.0
2016 11 11 20 00 0.0 0.0
2016 11 11 21 00 0.0 0.0
2016 11 11 22 00 0.0 0.0
2016 11 11 23 00 0.0 0.0
2016 11 12 00 00 0.0 0.0
2016 11 12 01 00 0.0 0.0
2016 11 12 02 00 0.0 0.0
2016 11 12 03 00 0.0 0.0
2016 11 12 04 00 0.0 0.0
2016 11 12 05 00 0.0 0.0
2016 11 12 06 00 0.0 0.0
2016 11 12 07 00 0.0 0.014
2016 11 12 08 00 0.0 0.1109
2016 11 12 09 00 0.0 0.2265
2016 11 12 10 00 0.0 0.3527
2016 11 12 11 00 0.0 0.4558
2016 11 12 12 00 0.0 0.502
2016 11 12 13 00 0.0 0.4947
2016 11 12 14 00 0.0 0.4241
2016 11 12 15 00 0.0 0.2918
2016 11 12 16 00 0.0 0.1312
2016 11 12 17 00 0.0 0.0076
2016 11 12 18 00 0.0 0.0
2016 11 12 19 00 0.0 0.0
2016 11 12 20 00 0.0 0.0
2016 11 12 21 00 0.0 0.0
2016 11 12 22 00 0.0 0.0
2016 11 12 23 00 0.0 0.0
2016 11 13 00 00 0.0 0.0
2016 11 13 01 00 0.0 0.0
2016 11 13 02 00 0.0 0.0
2016 11 13 03 00 0.0 0.0
2016 11 13 04 00 0.0 0.0
2016 11 13 05 00 0.0 0.0
2016 11 13 06 00 0.0 0.0
2016 11 13 07 00 0.0 0.0106
2016 11 13 08 00 0.0 0.1041
2016 11 13 09 00 0.0 0.2364
2016 11 13 10 00 0.0 0.3717
2016 11 13 11 00 0.0 0.4776
2016 11 13 12 00 0.0 0.5395
2016 11 13 13 00 0.0 0.5349
2016 11 13 14 00 0.0 0.4569
2016 11 13 15 00 0.0 0.3165
2016 11 13 16 00 0.0 0.1368
2016 11 13 17 00 0.0 0.0068
2016 11 13 18 00 0.0 0.0
2016 11 13 19 00 0.0 0.0
2016 11 13 20 00 0.0 0.0
2016 11 13 21 00 0.0 0.0
2016 11 13 22 00 0.0 0.0
2016 11 13 23 00 0.0 0.0
2016 11 14 00 00 0.0 0.0
2016 11 14 01 00 0.0 0.0
2016 11 14 02 00 0.0 0.0
2016 11 14 03 00 0.0 0.0
2016 11 14 04 00 0.0 0.0
2016 11 14 05 00 0.0 0.0
2016 11 14 06 00 0.0 0.0
2016 11 14 07 00 0.0 0.012
2016 11 14 08 00 0.0 0.1225
2016 11 14 09 00 0.0 0.246
2016 11 14 10 00 0.0 0.3107
2016 11 14 11 00 0.0 0.5296
2016 11 14 12 00 0.0 0.5764
2016 11 14 13 00 0.0 0.5552
2016 11 14 14 00 0.0 0.4383
2016 11 14 15 00 0.0 0.3048
2016 11 14 16 00 0.0 0.0889
2016 11 14 17 00 0.0 0.0042
2016 11 14 18 00 0.0 0.0
2016 11 14 19 00 0.0 0.0
2016 11 14 20 00 0.0 0.0
2016 11 14 21 00 0.0 0.0
2016 11 14 22 00 0.0 0.0
2016 11 14 23 00 0.0 0.0
2016 11 15 00 00 0.0 0.0
2016 11 15 01 00 0.0 0.0
2016 11 15 02 00 0.0 0.0
2016 11 15 03 00 0.0 0.0
2016 11 15 04 00 0.0 0.0
2016 11 15 05 00 0.0 0.0
2016 11 15 06 00 0.0 0.0
2016 11 15 07 00 0.0 0.0105
2016 11 15 08 00 0.0 0.1193
2016 11 15 09 00 0.0 0.276
2016 11 15 10 00 0.0 0.4232
2016 11 15 11 00 0.0 0.5379
2016 11 15 12 00 0.0 0.5935
2016 11 15 13 00 0.0 0.5785
2016 11 15 14 00 0.0 0.4846
2016 11 15 15 00 0.0 0.3303
2016 11 15 16 00 0.0 0.1409
2016 11 15 17 00 0.0 0.0068
2016 11 15 18 00 0.0 0.0
2016 11 15 19 00 0.0 0.0
2016 11 15 20 00 0.0 0.0
2016 11 15 21 00 0.0 0.0
2016 11 15 22 00 0.0 0.0
2016 11 15 23 00 0.0 0.0
2016 11 16 00 00 0.0 0.0
2016 11 16 01 00 0.0 0.0
2016 11 16 02 00 0.0 0.0
2016 11 16 03 00 0.0 0.0
2016 11 16 04 00 0.0 0.0
2016 11 16 05 00 0.0 0.0
2016 11 16 06 00 0.0 0.0
2016 11 16 07 00 0.0 0.0147
2016 11 16 08 00 0.0 0.122
2016 11 16 09 00 0.0 0.2595
2016 11 16 10 00 0.0 0.3629
2016 11 16 11 00 0.0 0.5574
2016 11 16 12 00 0.0 0.6468
2016 11 16 13 00 0.0 0.5904
2016 11 16 14 00 0.0 0.4235
2016 11 16 15 00 0.0 0.2875
2016 11 16 16 00 0.0 0.0706
2016 11 16 17 00 0.0 0.0025
2016 11 16 18 00 0.0 0.0
2016 11 16 19 00 0.0 0.0
2016 11 16 20 00 0.0 0.0
2016 11 16 21 00 0.0 0.0
2016 11 16 22 00 0.0 0.0
2016 11 16 23 00 0.0 0.0
2016 11 17 00 00 0.0 0.0
2016 11 17 01 00 0.0 0.0
2016 11 17 02 00 0.0 0.0
2016 11 17 03 00 0.0 0.0
2016 11 17 04 00 0.0 0.0
2016 11 17 05 00 0.0 0.0
2016 11 17 06 00 0.0 0.0
2016 11 17 07 00 0.0 0.0075
2016 11 17 08 00 0.0 0.0455
2016 11 17 09 00 0.0 0.1669
2016 11 17 10 00 0.0 0.1485
2016 11 17 11 00 0.0 0.1809
2016 11 17 12 00 0.0 0.1356
2016 11 17 13 00 0.0 0.2464
2016 11 17 14 00 0.0 0.2847
2016 11 17 15 00 0.0 0.0595
2016 11 17 16 00 0.0 0.0231
2016 11 17 17 00 0.0 0.0008
2016 11 17 18 00 0.0 0.0
2016 11 17 19 00 0.0 0.0
2016 11 17 20 00 1.016 0.0
2016 11 17 21 00 1.27 0.0
2016 11 17 22 00 0.0 0.0
2016 11 17 23 00 0.0 0.0
2016 11 18 00 00 0.0 0.0
2016 11 18 01 00 0.0 0.0
2016 11 18 02 00 0.508 0.0
2016 11 18 03 00 0.0 0.0
2016 11 18 04 00 0.0 0.0
2016 11 18 05 00 0.254 0.0
2016 11 18 06 00 0.0 0.0
2016 11 18 07 00 0.0 0.0083
2016 11 18 08 00 1.27 0.0827
2016 11 18 09 00 1.016 0.1377
2016 11 18 10 00 6.604 0.2573
2016 11 18 11 00 2.794 0.3296
2016 11 18 12 00 2.286 0.3635
2016 11 18 13 00 1.524 0.3571
2016 11 18 14 00 0.508 0.3078
2016 11 18 15 00 0.0 0.2099
2016 11 18 16 00 0.0 0.0871
2016 11 18 17 00 0.0 0.0035
2016 11 18 18 00 0.0 0.0
2016 11 18 19 00 0.0 0.0
2016 11 18 20 00 0.0 0.0
2016 11 18 21 00 0.0 0.0
2016 11 18 22 00 0.0 0.0
2016 11 18 23 00 0.0 0.0
2016 11 19 00 00 0.0 0.0
2016 11 19 01 00 0.0 0.0
2016 11 19 02 00 0.0 0.0
2016 11 19 03 00 0.0 0.0
2016 11 19 04 00 0.0 0.0
2016 11 19 05 00 0.0 0.0
2016 11 19 06 00 0.0 0.0
2016 11 19 07 00 0.0 0.0068
2016 11 19 08 00 0.0 0.0712
2016 11 19 09 00 0.0 0.1669
2016 11 19 10 00 0.0 0.2785
2016 11 19 11 00 0.0 0.361
2016 11 19 12 00 0.0 0.4012
2016 11 19 13 00 0.0 0.3762
2016 11 19 14 00 0.0 0.3214
2016 11 19 15 00 0.0 0.209
2016 11 19 16 00 0.0 0.0835
2016 11 19 17 00 0.0 0.0038
2016 11 19 18 00 0.0 0.0
2016 11 19 19 00 0.0 0.0
2016 11 19 20 00 0.0 0.0
2016 11 19 21 00 0.0 0.0
2016 11 19 22 00 0.0 0.0
2016 11 19 23 00 0.0 0.0
2016 11 20 00 00 0.0 0.0
2016 11 20 01 00 0.0 0.0
2016 11 20 02 00 0.0 0.0
2016 11 20 03 00 0.0 0.0
2016 11 20 04 00 0.0 0.0
2016 11 20 05 00 0.0 0.0
2016 11 20 06 00 0.0 0.0
2016 11 20 07 00 0.0 0.0099
2016 11 20 08 00 0.0 0.044
2016 11 20 09 00 0.0 0.1426
2016 11 20 10 00 0.0 0.2782
2016 11 20 11 00 0.0 0.3608
2016 11 20 12 00 0.0 0.4095
2016 11 20 13 00 0.0 0.3979
2016 11 20 14 00 0.0 0.3453
2016 11 20 15 00 0.0 0.2363
2016 11 20 16 00 0.0 0.0976
2016 11 20 17 00 0.0 0.0032
2016 11 20 18 00 0.0 0.0
2016 11 20 19 00 0.0 0.0
2016 11 20 20 00 0.0 0.0
2016 11 20 21 00 0.0 0.0
2016 11 20 22 00 0.0 0.0
2016 11 20 23 00 0.0 0.0
2016 11 21 00 00 0.0 0.0
2016 11 21 01 00 0.0 0.0
2016 11 21 02 00 0.0 0.0
2016 11 21 03 00 0.0 0.0
2016 11 21 04 00 0.0 0.0
2016 11 21 05 00 0.0 0.0
2016 11 21 06 00 0.0 0.0
2016 11 21 07 00 0.0 0.0015
2016 11 21 08 00 0.0 0.0188
2016 11 21 09 00 0.0 0.0536
2016 11 21 10 00 0.0 0.1183
2016 11 21 11 00 0.0 0.2402
2016 11 21 12 00 0.0 0.19
2016 11 21 13 00 0.0 0.227
2016 11 21 14 00 0.0 0.0921
2016 11 21 15 00 0.0 0.0434
2016 11 21 16 00 0.0 0.0084
2016 11 21 17 00 0.0 0.0003
2016 11 21 18 00 0.0 0.0
2016 11 21 19 00 0.0 0.0
2016 11 21 20 00 0.0 0.0
2016 11 21 21 00 0.0 0.0
2016 11 21 22 00 0.0 0.0
2016 11 21 23 00 0.0 0.0
2016 11 22 00 00 0.0 0.0
2016 11 22 01 00 0.0 0.0
2016 11 22 02 00 0.0 0.0
2016 11 22 03 00 0.0 0.0
2016 11 22 04 00 0.0 0.0
2016 11 22 05 00 0.0 0.0
2016 11 22 06 00 0.0 0.0
2016 11 22 07 00 0.0 0.0145
2016 11 22 08 00 0.0 0.0451
2016 11 22 09 00 0.0 0.0332
2016 11 22 10 00 0.0 0.0422
2016 11 22 11 00 0.0 0.0863
2016 11 22 12 00 0.0 0.0937
2016 11 22 13 00 0.0 0.0254
2016 11 22 14 00 0.0 0.03
2016 11 22 15 00 0.0 0.0243
2016 11 22 16 00 0.0 0.0072
2016 11 22 17 00 0.0 0.0003
2016 11 22 18 00 0.0 0.0
2016 11 22 19 00 0.0 0.0
2016 11 22 20 00 0.0 0.0
2016 11 22 21 00 0.0 0.0
2016 11 22 22 00 0.0 0.0
2016 11 22 23 00 0.0 0.0
2016 11 23 00 00 0.0 0.0
2016 11 23 01 00 0.0 0.0
2016 11 23 02 00 0.0 0.0
2016 11 23 03 00 0.0 0.0
2016 11 23 04 00 0.0 0.0
2016 11 23 05 00 0.0 0.0
2016 11 23 06 00 0.0 0.0
2016 11 23 07 00 0.0 0.0058
2016 11 23 08 00 0.0 0.0867
2016 11 23 09 00 0.0 0.2062
2016 11 23 10 00 0.0 0.3064
2016 11 23 11 00 0.0 0.3818
2016 11 23 12 00 0.0 0.4254
2016 11 23 13 00 0.0 0.4144
2016 11 23 14 00 0.0 0.3473
2016 11 23 15 00 0.0 0.2366
2016 11 23 16 00 0.0 0.0972
2016 11 23 17 00 0.0 0.0028
2016 11 23 18 00 0.0 0.0
2016 11 23 19 00 0.0 0.0
2016 11 23 20 00 0.0 0.0
2016 11 23 21 00 0.0 0.0
2016 11 23 22 00 0.0 0.0
2016 11 23 23 00 0.0 0.0
2016 11 24 00 00 0.0 0.0
2016 11 24 01 00 0.0 0.0
2016 11 24 02 00 0.0 0.0
2016 11 24 03 00 0.0 0.0
2016 11 24 04 00 0.0 0.0
2016 11 24 05 00 0.0 0.0
2016 11 24 06 00 0.0 0.0
2016 11 24 07 00 0.0 0.0007
2016 11 24 08 00 0.0 0.0104
2016 11 24 09 00 0.254 0.0289
2016 11 24 10 00 0.0 0.0449
2016 11 24 11 00 0.0 0.0469
2016 11 24 12 00 0.0 0.0396
2016 11 24 13 00 0.0 0.06
2016 11 24 14 00 0.0 0.0918
2016 11 24 15 00 0.0 0.0954
2016 11 24 16 00 0.0 0.0473
2016 11 24 17 00 0.0 0.0021
2016 11 24 18 00 0.0 0.0
2016 11 24 19 00 0.0 0.0
2016 11 24 20 00 0.0 0.0
2016 11 24 21 00 0.0 0.0
2016 11 24 22 00 0.0 0.0
2016 11 24 23 00 0.0 0.0
2016 11 25 00 00 0.0 0.0
2016 11 25 01 00 0.0 0.0
2016 11 25 02 00 0.0 0.0
2016 11 25 03 00 0.0 0.0
2016 11 25 04 00 0.0 0.0
2016 11 25 05 00 0.0 0.0
2016 11 25 06 00 0.0 0.0
2016 11 25 07 00 0.0 0.0052
2016 11 25 08 00 0.0 0.0624
2016 11 25 09 00 0.0 0.1709
2016 11 25 10 00 0.0 0.3022
2016 11 25 11 00 0.0 0.3943
2016 11 25 12 00 0.0 0.4463
2016 11 25 13 00 0.0 0.441
2016 11 25 14 00 0.0 0.3741
2016 11 25 15 00 0.0 0.2494
2016 11 25 16 00 0.0 0.0949
2016 11 25 17 00 0.0 0.0027
2016 11 25 18 00 0.0 0.0
2016 11 25 19 00 0.0 0.0
2016 11 25 20 00 0.0 0.0
2016 11 25 21 00 0.0 0.0
2016 11 25 22 00 0.0 0.0
2016 11 25 23 00 0.0 0.0
2016 11 26 00 00 0.0 0.0
2016 11 26 01 00 0.0 0.0
2016 11 26 02 00 0.0 0.0
2016 11 26 03 00 0.0 0.0
2016 11 26 04 00 0.0 0.0
2016 11 26 05 00 0.0 0.0
2016 11 26 06 00 0.0 0.0
2016 11 26 07 00 0.0 0.0044
2016 11 26 08 00 0.0 0.0695
2016 11 26 09 00 0.0 0.1374
2016 11 26 10 00 0.0 0.2647
2016 11 26 11 00 0.0 0.3532
2016 11 26 12 00 0.0 0.346
2016 11 26 13 00 0.0 0.3149
2016 11 26 14 00 0.0 0.3575
2016 11 26 15 00 0.0 0.2617
2016 11 26 16 00 0.0 0.1045
2016 11 26 17 00 0.0 0.0021
2016 11 26 18 00 0.0 0.0
2016 11 26 19 00 0.0 0.0
2016 11 26 20 00 0.0 0.0
2016 11 26 21 00 0.0 0.0
2016 11 26 22 00 0.0 0.0
2016 11 26 23 00 0.0 0.0
2016 11 27 00 00 0.0 0.0
2016 11 27 01 00 0.0 0.0
2016 11 27 02 00 0.0 0.0
2016 11 27 03 00 0.0 0.0
2016 11 27 04 00 0.0 0.0
2016 11 27 05 00 0.0 0.0
2016 11 27 06 00 0.0 0.0
2016 11 27 07 00 0.0 0.0002
2016 11 27 08 00 0.0 0.0064
2016 11 27 09 00 0.0 0.0182
2016 11 27 10 00 0.0 0.0337
2016 11 27 11 00 2.794 0.0226
2016 11 27 12 00 0.0 0.0387
2016 11 27 13 00 0.0 0.2845
2016 11 27 14 00 0.0 0.2808
2016 11 27 15 00 0.0 0.1203
2016 11 27 16 00 2.032 0.0795
2016 11 27 17 00 5.842 0.0023
2016 11 27 18 00 0.0 0.0
2016 11 27 19 00 0.0 0.0
2016 11 27 20 00 0.0 0.0
2016 11 27 21 00 0.0 0.0
2016 11 27 22 00 0.0 0.0
2016 11 27 23 00 0.0 0.0
2016 11 28 00 00 0.0 0.0
2016 11 28 01 00 0.0 0.0
2016 11 28 02 00 0.0 0.0
2016 11 28 03 00 0.0 0.0
2016 11 28 04 00 0.0 0.0
2016 11 28 05 00 0.0 0.0
2016 11 28 06 00 0.0 0.0
2016 11 28 07 00 0.0 0.0071
2016 11 28 08 00 0.0 0.0535
2016 11 28 09 00 0.0 0.1361
2016 11 28 10 00 0.508 0.2677
2016 11 28 11 00 0.508 0.3447
2016 11 28 12 00 2.794 0.4643
2016 11 28 13 00 11.176 0.3465
2016 11 28 14 00 1.778 0.2704
2016 11 28 15 00 0.0 0.2423
2016 11 28 16 00 0.0 0.0875
2016 11 28 17 00 0.0 0.0015
2016 11 28 18 00 0.0 0.0
2016 11 28 19 00 0.0 0.0
2016 11 28 20 00 0.0 0.0
2016 11 28 21 00 0.0 0.0
2016 11 28 22 00 0.0 0.0
2016 11 28 23 00 0.0 0.0
2016 11 29 00 00 0.0 0.0
2016 11 29 01 00 0.0 0.0
2016 11 29 02 00 0.0 0.0
2016 11 29 03 00 0.0 0.0
2016 11 29 04 00 0.0 0.0
2016 11 29 05 00 0.0 0.0
2016 11 29 06 00 0.0 0.0
2016 11 29 07 00 0.0 0.0032
2016 11 29 08 00 0.0 0.0462
2016 11 29 09 00 0.0 0.1051
2016 11 29 10 00 0.254 0.2752
2016 11 29 11 00 0.0 0.2333
2016 11 29 12 00 0.0 0.214
2016 11 29 13 00 0.0 0.3187
2016 11 29 14 00 0.0 0.16
2016 11 29 15 00 0.0 0.118
2016 11 29 16 00 0.0 0.0414
